time,V(1),V(2),V(3),V(gate),I(C1),I(D1),I(L1),I(Rload),I(S1),I(Vgate),I(Vin),L1:flux,source_file,step,I(R1)
0.0004213107199947664,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004223107199947664,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00042331071999476643,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00042431071999476645,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004253107199947665,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004263107199947665,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004273107199947665,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00042831071999476655,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004293107199947666,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004303107199947666,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004313107199947666,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00043231071999476665,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00043331071999476667,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004343107199947667,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004353107199947667,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00043631071999476674,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00043731071999476677,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004383107199947668,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004393107199947668,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00044031071999476684,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00044131071999476687,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004423107199947669,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004433107199947669,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00044431071999476694,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00044531071999476696,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000446310719994767,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000447310719994767,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00044831071999476704,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00044931071999476706,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004503107199947671,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004513107199947671,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00045231071999476713,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00045331071999476716,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004543107199947672,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004553107199947672,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00045631071999476723,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00045731071999476725,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004583107199947673,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004593107199947673,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00046031071999476733,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00046131071999476735,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004623107199947674,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004633107199947674,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004643107199947674,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00046531071999476745,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004663107199947675,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004673107199947675,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004683107199947675,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00046931071999476755,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00047031071999476757,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004713107199947676,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004723107199947676,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00047331071999476764,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00047431071999476767,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004753107199947677,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004763107199947677,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00047731071999476774,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00047831071999476776,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004793107199947678,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004803107199947678,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00048131071999476784,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00048231071999476786,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004833107199947679,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004843107199947679,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00048531071999476793,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00048631071999476796,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000487310719994768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000488310719994768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000489310719994768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000490310719994768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000491310719994768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000492310719994768,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004933107199947681,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004943107199947681,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004953107199947681,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004963107199947681,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004973107199947682,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004983107199947682,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0004993107199947682,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005003107199947682,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005013107199947683,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005023107199947683,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005033107199947683,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005043107199947683,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005053107199947684,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005063107199947684,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005073107199947684,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005083107199947684,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005093107199947685,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005103107199947685,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005113107199947685,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005123107199947685,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005133107199947686,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005143107199947686,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005153107199947686,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005163107199947686,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005173107199947687,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005183107199947687,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005193107199947687,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005203107199947687,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005213107199947688,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005223107199947688,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005233107199947688,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005243107199947688,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005253107199947689,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005263107199947689,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005273107199947689,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005283107199947689,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000529310719994769,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000530310719994769,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000531310719994769,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000532310719994769,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000533310719994769,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005343107199947691,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005353107199947691,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005363107199947691,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005373107199947691,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005383107199947692,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005393107199947692,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005403107199947692,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005413107199947692,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005423107199947693,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005433107199947693,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005443107199947693,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005453107199947693,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005463107199947694,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005473107199947694,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005483107199947694,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005493107199947694,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005503107199947695,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005513107199947695,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005523107199947695,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005533107199947695,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005543107199947696,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005553107199947696,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005563107199947696,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005573107199947696,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005583107199947697,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005593107199947697,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005603107199947697,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005613107199947697,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005623107199947698,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005633107199947698,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005643107199947698,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005653107199947698,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005663107199947698,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005673107199947699,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005683107199947699,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005693107199947699,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00057031071999477,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00057131071999477,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00057231071999477,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00057331071999477,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.00057431071999477,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005753107199947701,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005763107199947701,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005773107199947701,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005783107199947701,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005793107199947702,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005803107199947702,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005813107199947702,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005823107199947702,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005833107199947703,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005843107199947703,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005853107199947703,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005863107199947703,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005873107199947704,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005883107199947704,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005893107199947704,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005903107199947704,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005913107199947705,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005923107199947705,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005933107199947705,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005943107199947705,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005953107199947706,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005963107199947706,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005973107199947706,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005983107199947706,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0005993107199947707,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006003107199947707,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006013107199947707,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006023107199947707,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006033107199947707,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006043107199947708,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006053107199947708,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006063107199947708,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006073107199947708,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006083107199947709,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006093107199947709,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006103107199947709,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006113107199947709,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000612310719994771,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000613310719994771,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000614310719994771,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000615310719994771,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006163107199947711,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006173107199947711,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006183107199947711,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006193107199947711,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006203107199947712,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006213107199947712,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006223107199947712,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006233107199947712,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006243107199947713,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006253107199947713,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006263107199947713,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006273107199947713,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006283107199947714,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006293107199947714,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006303107199947714,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006313107199947714,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006323107199947715,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006333107199947715,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006343107199947715,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006353107199947715,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006363107199947716,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006373107199947716,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006383107199947716,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006393107199947716,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006403107199947716,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006413107199947717,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006423107199947717,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006433107199947717,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006443107199947717,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006453107199947718,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006463107199947718,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006473107199947718,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006483107199947718,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006493107199947719,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006503107199947719,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006513107199947719,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006523107199947719,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000653310719994772,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000654310719994772,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000655310719994772,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.000656310719994772,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006573107199947721,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006583107199947721,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006593107199947721,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006603107199947721,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006613107199947722,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006623107199947722,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006633107199947722,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006643107199947722,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006653107199947723,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006663107199947723,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006673107199947723,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006683107199947723,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006693107199947724,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006703107199947724,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006713107199947724,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006723107199947724,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006733107199947725,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006743107199947725,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006753107199947725,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006763107199947725,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006773107199947725,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006783107199947726,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006793107199947726,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006803107199947726,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006813107199947726,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006823107199947727,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006833107199947727,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006843107199947727,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006853107199947727,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006863107199947728,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006873107199947728,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
0.0006883107199947728,5.0,5.0,,,0.0,,,,,,1.1275703e-17,,test,0,-1.154632e-17
